,,,,rank,,,,,,
1478,福岡県,大川市,51176,474,3.913268237,,,,,
1479,福岡県,行橋市,51176,474,3.913268237,,,,,
1480,福岡県,豊前市,51176,474,3.913268237,,,,,
1481,福岡県,中間市,51176,474,3.913268237,,,,,
1482,福岡県,小郡市,51176,474,3.913268237,,,,,
1483,福岡県,筑紫野市,51176,474,3.913268237,,,,,
1484,福岡県,春日市,51176,474,3.913268237,,,,,
1485,福岡県,大野城市,51176,474,3.913268237,,,,,
1486,福岡県,宗像市,51176,474,3.913268237,,,,,
1487,福岡県,太宰府市,51176,474,3.913268237,,,,,
1488,福岡県,古賀市,51176,474,3.913268237,,,,,
1489,福岡県,福津市,51176,474,3.913268237,,,,,
1490,福岡県,うきは市,51176,474,3.913268237,,,,,
1491,福岡県,宮若市,51176,474,3.913268237,,,,,
1492,福岡県,嘉麻市,51176,474,3.913268237,,,,,
1493,福岡県,朝倉市,51176,474,3.913268237,,,,,
1494,福岡県,みやま市,51176,474,3.913268237,,,,,
1495,福岡県,糸島市,51176,474,3.913268237,,,,,
1496,福岡県,那珂川市,51176,474,3.913268237,,,,,
1497,福岡県,宇美町,51176,474,3.913268237,,,,,
1498,福岡県,篠栗町,51176,474,3.913268237,,,,,
1499,福岡県,志免町,51176,474,3.913268237,,,,,
1500,福岡県,須恵町,51176,474,3.913268237,,,,,
1501,福岡県,新宮町,51176,474,3.913268237,,,,,
1502,福岡県,久山町,51176,474,3.913268237,,,,,
1503,福岡県,粕屋町,51176,474,3.913268237,,,,,
1504,福岡県,芦屋町,51176,474,3.913268237,,,,,
1505,福岡県,水巻町,51176,474,3.913268237,,,,,
1506,福岡県,岡垣町,51176,474,3.913268237,,,,,
1507,福岡県,遠賀町,51176,474,3.913268237,,,,,
1508,福岡県,小竹町,51176,474,3.913268237,,,,,
1509,福岡県,鞍手町,51176,474,3.913268237,,,,,
1510,福岡県,桂川町,51176,474,3.913268237,,,,,
1511,福岡県,筑前町,51176,474,3.913268237,,,,,
1512,福岡県,東峰村,51176,474,3.913268237,,,,,
1513,福岡県,大刀洗町,51176,474,3.913268237,,,,,
1514,福岡県,大木町,51176,474,3.913268237,,,,,
1515,福岡県,広川町,51176,474,3.913268237,,,,,
1516,福岡県,香春町,51176,474,3.913268237,,,,,
1517,福岡県,添田町,51176,474,3.913268237,,,,,
1518,福岡県,糸田町,51176,474,3.913268237,,,,,
1519,福岡県,川崎町,51176,474,3.913268237,,,,,
1520,福岡県,大任町,51176,474,3.913268237,,,,,
1521,福岡県,赤村,51176,474,3.913268237,,,,,
1522,福岡県,福智町,51176,474,3.913268237,,,,,
1523,福岡県,苅田町,51176,474,3.913268237,,,,,
1524,福岡県,みやこ町,51176,474,3.913268237,,,,,
1525,福岡県,吉富町,51176,474,3.913268237,,,,,
1526,福岡県,上毛町,51176,474,3.913268237,,,,,
1527,福岡県,築上町,51176,474,3.913268237,,,,,
1528,佐賀県,佐賀市,45265,998,2.709362435,,,,,
1529,佐賀県,唐津市,45265,998,2.709362435,,,,,
1530,佐賀県,鳥栖市,45265,998,2.709362435,,,,,
1531,佐賀県,多久市,45265,998,2.709362435,,,,,
1532,佐賀県,伊万里市,45265,998,2.709362435,,,,,
1533,佐賀県,武雄市,45265,998,2.709362435,,,,,
1534,佐賀県,鹿島市,45265,998,2.709362435,,,,,
1535,佐賀県,小城市,45265,998,2.709362435,,,,,
1536,佐賀県,嬉野市,45265,998,2.709362435,,,,,
1537,佐賀県,神埼市,45265,998,2.709362435,,,,,
1538,佐賀県,吉野ヶ里町,45265,998,2.709362435,,,,,
1539,佐賀県,基山町,45265,998,2.709362435,,,,,
1540,佐賀県,上峰町,45265,998,2.709362435,,,,,
1541,佐賀県,みやき町,45265,998,2.709362435,,,,,
1542,佐賀県,玄海町,45265,998,2.709362435,,,,,
1543,佐賀県,有田町,45265,998,2.709362435,,,,,
1544,佐賀県,大町町,45265,998,2.709362435,,,,,
1545,佐賀県,江北町,45265,998,2.709362435,,,,,
1546,佐賀県,白石町,45265,998,2.709362435,,,,,
1547,佐賀県,太良町,45265,998,2.709362435,,,,,
1548,長崎県,長崎市,43304,1371,1.852383688,,,,,
1549,長崎県,佐世保市,43304,1371,1.852383688,,,,,
1550,長崎県,島原市,43304,1371,1.852383688,,,,,
1551,長崎県,諫早市,43304,1371,1.852383688,,,,,
1552,長崎県,大村市,43304,1371,1.852383688,,,,,
1553,長崎県,平戸市,43304,1371,1.852383688,,,,,
1554,長崎県,松浦市,43304,1371,1.852383688,,,,,
1555,長崎県,対馬市,43304,1371,1.852383688,,,,,
1556,長崎県,壱岐市,43304,1371,1.852383688,,,,,
1557,長崎県,五島市,43304,1371,1.852383688,,,,,
1558,長崎県,西海市,43304,1371,1.852383688,,,,,
1559,長崎県,雲仙市,43304,1371,1.852383688,,,,,
1560,長崎県,南島原市,43304,1371,1.852383688,,,,,
1561,長崎県,長与町,43304,1371,1.852383688,,,,,
1562,長崎県,時津町,43304,1371,1.852383688,,,,,
1563,長崎県,東彼杵町,43304,1371,1.852383688,,,,,
1564,長崎県,川棚町,43304,1371,1.852383688,,,,,
1565,長崎県,波佐見町,43304,1371,1.852383688,,,,,
1566,長崎県,小値賀町,43304,1371,1.852383688,,,,,
1567,長崎県,佐々町,43304,1371,1.852383688,,,,,
1568,長崎県,新上五島町,43304,1371,1.852383688,,,,,
1569,熊本県,熊本市,44566,1232,2.171740379,,,,,
1570,熊本県,八代市,44566,1232,2.171740379,,,,,
1571,熊本県,人吉市,44566,1232,2.171740379,,,,,
1572,熊本県,荒尾市,44566,1232,2.171740379,,,,,
1573,熊本県,水俣市,44566,1232,2.171740379,,,,,
1574,熊本県,玉名市,44566,1232,2.171740379,,,,,
1575,熊本県,山鹿市,44566,1232,2.171740379,,,,,
1576,熊本県,菊池市,44566,1232,2.171740379,,,,,
1577,熊本県,宇土市,44566,1232,2.171740379,,,,,
1578,熊本県,上天草市,44566,1232,2.171740379,,,,,
1579,熊本県,宇城市,44566,1232,2.171740379,,,,,
1580,熊本県,阿蘇市,44566,1232,2.171740379,,,,,
1581,熊本県,天草市,44566,1232,2.171740379,,,,,
1582,熊本県,合志市,44566,1232,2.171740379,,,,,
1583,熊本県,美里町,44566,1232,2.171740379,,,,,
1584,熊本県,玉東町,44566,1232,2.171740379,,,,,
1585,熊本県,南関町,44566,1232,2.171740379,,,,,
1586,熊本県,長洲町,44566,1232,2.171740379,,,,,
1587,熊本県,和水町,44566,1232,2.171740379,,,,,
1588,熊本県,大津町,44566,1232,2.171740379,,,,,
1589,熊本県,菊陽町,44566,1232,2.171740379,,,,,
1590,熊本県,南小国町,44566,1232,2.171740379,,,,,
1591,熊本県,小国町,44566,1232,2.171740379,,,,,
1592,熊本県,産山村,44566,1232,2.171740379,,,,,
1593,熊本県,高森町,44566,1232,2.171740379,,,,,
1594,熊本県,西原村,44566,1232,2.171740379,,,,,
1595,熊本県,南阿蘇村,44566,1232,2.171740379,,,,,
1596,熊本県,御船町,44566,1232,2.171740379,,,,,
1597,熊本県,嘉島町,44566,1232,2.171740379,,,,,
1598,熊本県,益城町,44566,1232,2.171740379,,,,,
1599,熊本県,甲佐町,44566,1232,2.171740379,,,,,
1600,熊本県,山都町,44566,1232,2.171740379,,,,,
1601,熊本県,氷川町,44566,1232,2.171740379,,,,,
1602,熊本県,芦北町,44566,1232,2.171740379,,,,,
1603,熊本県,津奈木町,44566,1232,2.171740379,,,,,
1604,熊本県,錦町,44566,1232,2.171740379,,,,,
1605,熊本県,多良木町,44566,1232,2.171740379,,,,,
1606,熊本県,湯前町,44566,1232,2.171740379,,,,,
1607,熊本県,水上村,44566,1232,2.171740379,,,,,
1608,熊本県,相良村,44566,1232,2.171740379,,,,,
1609,熊本県,五木村,44566,1232,2.171740379,,,,,
1610,熊本県,山江村,44566,1232,2.171740379,,,,,
1611,熊本県,球磨村,44566,1232,2.171740379,,,,,
1612,熊本県,あさぎり町,44566,1232,2.171740379,,,,,
1613,熊本県,苓北町,44566,1232,2.171740379,,,,,
1614,大分県,大分市,41888,1595,1.337736933,,,,,
1615,大分県,別府市,41888,1595,1.337736933,,,,,
1616,大分県,中津市,41888,1595,1.337736933,,,,,
1617,大分県,日田市,41888,1595,1.337736933,,,,,
1618,大分県,佐伯市,41888,1595,1.337736933,,,,,
1619,大分県,臼杵市,41888,1595,1.337736933,,,,,
1620,大分県,津久見市,41888,1595,1.337736933,,,,,
1621,大分県,竹田市,41888,1595,1.337736933,,,,,
1622,大分県,豊後高田市,41888,1595,1.337736933,,,,,
1623,大分県,杵築市,41888,1595,1.337736933,,,,,
1624,大分県,宇佐市,41888,1595,1.337736933,,,,,
1625,大分県,豊後大野市,41888,1595,1.337736933,,,,,
1626,大分県,由布市,41888,1595,1.337736933,,,,,
1627,大分県,国東市,41888,1595,1.337736933,,,,,
1628,大分県,姫島村,41888,1595,1.337736933,,,,,
1629,大分県,日出町,41888,1595,1.337736933,,,,,
1630,大分県,九重町,41888,1595,1.337736933,,,,,
1631,大分県,玖珠町,41888,1595,1.337736933,,,,,
1632,宮崎県,宮崎市,41450,1633,1.250430787,,,,,
1633,宮崎県,都城市,41450,1633,1.250430787,,,,,
1634,宮崎県,延岡市,41450,1633,1.250430787,,,,,
1635,宮崎県,日南市,41450,1633,1.250430787,,,,,
1636,宮崎県,小林市,41450,1633,1.250430787,,,,,
1637,宮崎県,日向市,41450,1633,1.250430787,,,,,
1638,宮崎県,串間市,41450,1633,1.250430787,,,,,
1639,宮崎県,西都市,41450,1633,1.250430787,,,,,
1640,宮崎県,えびの市,41450,1633,1.250430787,,,,,
1641,宮崎県,三股町,41450,1633,1.250430787,,,,,
1642,宮崎県,高原町,41450,1633,1.250430787,,,,,
1643,宮崎県,国富町,41450,1633,1.250430787,,,,,
1644,宮崎県,綾町,41450,1633,1.250430787,,,,,
1645,宮崎県,高鍋町,41450,1633,1.250430787,,,,,
1646,宮崎県,新富町,41450,1633,1.250430787,,,,,
1647,宮崎県,西米良村,41450,1633,1.250430787,,,,,
1648,宮崎県,木城町,41450,1633,1.250430787,,,,,
1649,宮崎県,川南町,41450,1633,1.250430787,,,,,
1650,宮崎県,都農町,41450,1633,1.250430787,,,,,
1651,宮崎県,門川町,41450,1633,1.250430787,,,,,
1652,宮崎県,諸塚村,41450,1633,1.250430787,,,,,
1653,宮崎県,椎葉村,41450,1633,1.250430787,,,,,
1654,宮崎県,美郷町,41450,1633,1.250430787,,,,,
1655,宮崎県,高千穂町,41450,1633,1.250430787,,,,,
1656,宮崎県,日之影町,41450,1633,1.250430787,,,,,
1657,宮崎県,五ヶ瀬町,41450,1633,1.250430787,,,,,
1658,鹿児島県,鹿児島市,39418,1699,1.098793797,,,,,
1659,鹿児島県,鹿屋市,39418,1699,1.098793797,,,,,
1660,鹿児島県,枕崎市,39418,1699,1.098793797,,,,,
1661,鹿児島県,阿久根市,39418,1699,1.098793797,,,,,
1662,鹿児島県,出水市,39418,1699,1.098793797,,,,,
1663,鹿児島県,指宿市,39418,1699,1.098793797,,,,,
1664,鹿児島県,西之表市,39418,1699,1.098793797,,,,,
1665,鹿児島県,垂水市,39418,1699,1.098793797,,,,,
1666,鹿児島県,薩摩川内市,39418,1699,1.098793797,,,,,
1667,鹿児島県,日置市,39418,1699,1.098793797,,,,,
1668,鹿児島県,曽於市,39418,1699,1.098793797,,,,,
1669,鹿児島県,霧島市,39418,1699,1.098793797,,,,,
1670,鹿児島県,いちき串木野市,39418,1699,1.098793797,,,,,
1671,鹿児島県,南さつま市,39418,1699,1.098793797,,,,,
1672,鹿児島県,志布志市,39418,1699,1.098793797,,,,,
1673,鹿児島県,奄美市,39418,1699,1.098793797,,,,,
1674,鹿児島県,南九州市,39418,1699,1.098793797,,,,,
1675,鹿児島県,伊佐市,39418,1699,1.098793797,,,,,
1676,鹿児島県,姶良市,39418,1699,1.098793797,,,,,
1677,鹿児島県,三島村,39418,1699,1.098793797,,,,,
1678,鹿児島県,十島村,39418,1699,1.098793797,,,,,
1679,鹿児島県,さつま町,39418,1699,1.098793797,,,,,
1680,鹿児島県,長島町,39418,1699,1.098793797,,,,,
1681,鹿児島県,湧水町,39418,1699,1.098793797,,,,,
1682,鹿児島県,大崎町,39418,1699,1.098793797,,,,,
1683,鹿児島県,東串良町,39418,1699,1.098793797,,,,,
1684,鹿児島県,錦江町,39418,1699,1.098793797,,,,,
1685,鹿児島県,南大隅町,39418,1699,1.098793797,,,,,
1686,鹿児島県,肝付町,39418,1699,1.098793797,,,,,
1687,鹿児島県,中種子町,39418,1699,1.098793797,,,,,
1688,鹿児島県,南種子町,39418,1699,1.098793797,,,,,
1689,鹿児島県,屋久島町,39418,1699,1.098793797,,,,,
1690,鹿児島県,大和村,39418,1699,1.098793797,,,,,
1691,鹿児島県,宇検村,39418,1699,1.098793797,,,,,
1692,鹿児島県,瀬戸内町,39418,1699,1.098793797,,,,,
1693,鹿児島県,龍郷町,39418,1699,1.098793797,,,,,
1694,鹿児島県,喜界町,39418,1699,1.098793797,,,,,
1695,鹿児島県,徳之島町,39418,1699,1.098793797,,,,,
1696,鹿児島県,天城町,39418,1699,1.098793797,,,,,
1697,鹿児島県,伊仙町,39418,1699,1.098793797,,,,,
1698,鹿児島県,和泊町,39418,1699,1.098793797,,,,,
1699,鹿児島県,知名町,39418,1699,1.098793797,,,,,
1700,鹿児島県,与論町,39418,1699,1.098793797,,,,,
1701,沖縄県,那覇市,49400,588,3.651349799,,,,,
1702,沖縄県,宜野湾市,49400,588,3.651349799,,,,,
1703,沖縄県,石垣市,49400,588,3.651349799,,,,,
1704,沖縄県,浦添市,49400,588,3.651349799,,,,,
1705,沖縄県,名護市,49400,588,3.651349799,,,,,
1706,沖縄県,糸満市,49400,588,3.651349799,,,,,
1707,沖縄県,沖縄市,49400,588,3.651349799,,,,,
1708,沖縄県,豊見城市,49400,588,3.651349799,,,,,
1709,沖縄県,うるま市,49400,588,3.651349799,,,,,
1710,沖縄県,宮古島市,49400,588,3.651349799,,,,,
1711,沖縄県,南城市,49400,588,3.651349799,,,,,
1712,沖縄県,国頭村,49400,588,3.651349799,,,,,
1713,沖縄県,大宜味村,49400,588,3.651349799,,,,,
1714,沖縄県,東村,49400,588,3.651349799,,,,,
1715,沖縄県,今帰仁村,49400,588,3.651349799,,,,,
1716,沖縄県,本部町,49400,588,3.651349799,,,,,
1717,沖縄県,恩納村,49400,588,3.651349799,,,,,
1718,沖縄県,宜野座村,49400,588,3.651349799,,,,,
1719,沖縄県,金武町,49400,588,3.651349799,,,,,
1720,沖縄県,伊江村,49400,588,3.651349799,,,,,
1721,沖縄県,読谷村,49400,588,3.651349799,,,,,
1722,沖縄県,嘉手納町,49400,588,3.651349799,,,,,
1723,沖縄県,北谷町,49400,588,3.651349799,,,,,
1724,沖縄県,北中城村,49400,588,3.651349799,,,,,
1725,沖縄県,中城村,49400,588,3.651349799,,,,,
1726,沖縄県,西原町,49400,588,3.651349799,,,,,
1727,沖縄県,与那原町,49400,588,3.651349799,,,,,
1728,沖縄県,南風原町,49400,588,3.651349799,,,,,
1729,沖縄県,渡嘉敷村,49400,588,3.651349799,,,,,
1730,沖縄県,座間味村,49400,588,3.651349799,,,,,
1731,沖縄県,粟国村,49400,588,3.651349799,,,,,
1732,沖縄県,渡名喜村,49400,588,3.651349799,,,,,
1733,沖縄県,南大東村,49400,588,3.651349799,,,,,
1734,沖縄県,北大東村,49400,588,3.651349799,,,,,
1735,沖縄県,伊平屋村,49400,588,3.651349799,,,,,
1736,沖縄県,伊是名村,49400,588,3.651349799,,,,,
1737,沖縄県,久米島町,49400,588,3.651349799,,,,,
1738,沖縄県,八重瀬町,49400,588,3.651349799,,,,,
1739,沖縄県,多良間村,49400,588,3.651349799,,,,,
1740,沖縄県,竹富町,49400,588,3.651349799,,,,,
1741,沖縄県,与那国町,49400,588,3.651349799,,,,,
